realDep,routes,match,nTrans,wk,iv,wt,nwk,tiv,id,ntiv,aux,ov,tt,cost,tway,matchiv,matchaux,compProp,PS
682,902,1,0,26.0,14,6.0,0,14,1117287,0,26.0,32.0,46.0,46.0,1,14,26.0,1.0454545454545454,0.0
688,921_63,0,1,14.38,18,8.62,0,2,1117287,16,14.38,23.0,41.0,51.0,1,14,26.0,1.1590909090909092,0.031507
617,902_22,1,1,6.76,29,6.24,0,16,1117288,13,6.76,13.0,42.0,52.0,1,29,6.76,1.0,0.035621
619,30,0,0,13.0,31,11.0,0,0,1117288,31,13.0,24.0,55.0,55.0,0,29,6.76,1.0576923076923077,0.0
618,63_902_22,0,2,5.74,29,6.26,0,16,1117288,13,5.74,12.0,41.0,61.0,1,29,6.76,1.1730769230769231,0.030231
644,67_22,0,1,5.84,39,11.16,0,0,1117288,39,5.84,17.0,56.0,66.0,0,29,6.76,1.2692307692307692,0.0
692,902,1,0,7.0,7,6.0,0,7,1117290,0,7.0,13.0,20.0,20.0,1,7,7.0,1.0,0.0
671,698,0,0,3.0,7,13.0,0,0,1117290,7,3.0,16.0,23.0,23.0,0,7,7.0,1.15,0.0
680,475,0,0,3.0,9,13.0,0,0,1117290,9,3.0,16.0,25.0,25.0,0,7,7.0,1.25,0.0
667,698,0,0,8.0,12,13.0,0,0,1117291,12,8.0,21.0,33.0,33.0,0,10,18.0,1.0,0.17301
651,6,0,0,10.0,13,11.0,0,0,1117291,13,10.0,21.0,34.0,34.0,0,10,18.0,1.0303030303030303,0.0
681,465,0,0,11.0,12,11.0,0,0,1117291,12,11.0,22.0,34.0,34.0,0,10,18.0,1.0303030303030303,0.0
676,902,1,0,18.0,10,6.0,0,10,1117291,0,18.0,24.0,34.0,34.0,1,10,18.0,1.0303030303030303,0.0
670,18_698,0,1,10.76,12,7.24,0,0,1117291,12,10.76,18.0,30.0,40.0,0,10,18.0,1.2121212121212122,0.167686
663,902,1,0,5.0,7,6.0,0,7,1117298,0,5.0,11.0,18.0,18.0,1,7,5.0,1.0,0.0
656,465,0,0,4.0,10,11.0,0,0,1117298,10,4.0,15.0,25.0,25.0,0,7,5.0,1.3888888888888888,0.0
780,902,1,0,11.0,27,6.0,0,27,1117328,0,11.0,17.0,44.0,44.0,1,27,11.0,1.0,0.053319
781,121_902,0,1,9.56,29,4.44,0,27,1117328,2,9.56,14.0,43.0,53.0,1,27,11.0,1.2045454545454546,0.046209
785,902,1,0,9.0,5,6.0,0,5,1117336,0,9.0,15.0,20.0,20.0,1,5,9.0,1.0,0.0
797,67,0,0,13.0,5,10.0,0,0,1117336,5,13.0,23.0,28.0,28.0,0,5,9.0,1.4,0.0
788,902,1,0,8.0,17,6.0,0,17,1117340,0,8.0,14.0,31.0,31.0,1,17,8.0,1.0,0.086643
805,67,0,0,9.0,22,11.0,0,0,1117340,22,9.0,20.0,42.0,42.0,0,17,8.0,1.3548387096774193,0.0
785,63_902,0,1,5.5,18,10.5,0,17,1117340,1,5.5,16.0,34.0,44.0,1,17,8.0,1.4193548387096775,0.063539
775,902,1,0,11.0,3,6.0,0,3,1117344,0,11.0,17.0,20.0,20.0,1,3,11.0,1.0,0.0
796,67,0,0,5.0,9,10.0,0,0,1117344,9,5.0,15.0,24.0,24.0,0,3,11.0,1.2,0.154794
776,3,0,0,8.0,7,11.0,0,0,1117344,7,8.0,19.0,26.0,26.0,0,3,11.0,1.3,0.274565
775,62,0,0,8.0,7,13.0,0,0,1117344,7,8.0,21.0,28.0,28.0,0,3,11.0,1.4,0.274565
798,902,1,0,11.0,33,6.0,0,33,1117345,0,11.0,17.0,50.0,50.0,1,33,11.0,1.0,0.038634
825,22_902,0,1,6.38,38,8.62,0,27,1117345,11,6.38,15.0,53.0,63.0,1,33,11.0,1.26,0.025639
777,902,1,0,6.0,12,6.0,0,12,1117346,0,6.0,12.0,24.0,24.0,1,12,6.0,1.0,0.0
772,67,0,0,4.0,18,10.0,0,0,1117346,18,4.0,14.0,32.0,32.0,0,12,6.0,1.3333333333333333,0.0
783,902,1,0,7.0,14,6.0,0,14,1117349,0,7.0,13.0,27.0,27.0,1,14,7.0,1.0,0.0
798,6,0,0,6.0,22,11.0,0,0,1117349,22,6.0,17.0,39.0,39.0,0,14,7.0,1.4444444444444444,0.0
862,902_901,1,1,14.2,36,9.8,0,36,1117354,0,14.2,24.0,60.0,70.0,1,36,14.2,1.0,0.0
833,74,0,0,35.0,29,8.0,0,0,1117354,29,35.0,43.0,72.0,72.0,0,36,14.2,1.0285714285714285,0.0
847,65,0,0,15.0,17,11.0,0,0,1117359,17,15.0,26.0,43.0,43.0,0,14,15.28,1.0,0.0
833,83,0,0,36.0,9,11.0,0,0,1117359,9,36.0,47.0,56.0,56.0,0,14,15.28,1.302325581395349,0.0
841,902_921,1,1,15.28,14,17.72,0,14,1117359,0,15.28,33.0,47.0,57.0,1,14,15.28,1.3255813953488371,0.0
880,902,1,0,10.0,17,6.0,0,17,1117368,0,10.0,16.0,33.0,33.0,1,17,10.0,1.0,0.086643
861,123_902,0,1,10.1,18,8.9,0,17,1117368,1,10.1,19.0,37.0,47.0,1,17,10.0,1.4242424242424243,0.06931
835,902,1,0,13.0,2,6.0,0,2,1117372,0,13.0,19.0,21.0,21.0,1,2,13.0,1.0,0.0
859,121,0,0,20.0,2,2.0,0,0,1117372,2,20.0,22.0,24.0,24.0,0,2,13.0,1.1428571428571428,0.0
840,120,0,0,15.0,4,8.0,0,0,1117372,4,15.0,23.0,27.0,27.0,0,2,13.0,1.2857142857142858,0.0
840,6,0,0,14.0,2,11.0,0,0,1117372,2,14.0,25.0,27.0,27.0,0,2,13.0,1.2857142857142858,0.0
824,21_902,1,1,15.14,29,9.86,0,10,1117377,19,15.14,25.0,54.0,64.0,1,29,15.14,1.0,0.042665
844,21,0,0,21.0,38,8.0,0,0,1117377,38,21.0,29.0,67.0,67.0,0,29,15.14,1.046875,0.027188
815,21_63,0,1,26.0,27,11.0,0,0,1117377,27,26.0,37.0,64.0,74.0,0,29,15.14,1.15625,0.038508
835,21_63_902,0,2,15.22,30,12.78,0,17,1117377,13,15.22,28.0,58.0,78.0,1,29,15.14,1.21875,0.043365
871,63_902,1,1,10.12,23,7.88,0,7,1117380,16,10.12,18.0,41.0,51.0,1,23,10.12,1.0,0.002146
898,70_902,0,1,16.72,20,18.28,0,9,1117380,11,16.72,35.0,55.0,65.0,1,23,10.12,1.2745098039215685,3e-06
910,94,0,0,10.0,16,13.0,0,0,1117383,16,10.0,23.0,39.0,39.0,0,21,15.0,1.0,0.106261
899,902,1,0,15.0,21,6.0,0,21,1117383,0,15.0,21.0,42.0,42.0,1,21,15.0,1.0769230769230769,0.0
929,353_94,0,1,10.0,17,14.0,0,0,1117383,17,10.0,24.0,41.0,51.0,0,21,15.0,1.3076923076923077,0.019618
906,4_94,0,1,6.48,23,13.52,0,0,1117383,23,6.48,20.0,43.0,53.0,0,21,15.0,1.358974358974359,0.006525
940,902_923,1,1,8.1,43,9.9,0,43,1117384,0,8.1,18.0,61.0,71.0,1,43,8.1,1.0,0.00199
925,902_904_923,0,2,10.02,38,7.98,0,38,1117384,0,10.02,18.0,56.0,76.0,1,43,8.1,1.0704225352112675,0.052315
910,902_904_22_923,0,3,10.02,38,6.98,0,37,1117384,1,10.02,17.0,55.0,85.0,1,43,8.1,1.1971830985915493,0.052315
900,902,1,0,4.0,19,6.0,0,19,1117392,0,4.0,10.0,29.0,29.0,1,19,4.0,1.0,0.0
894,21,0,0,3.0,26,7.0,0,0,1117392,26,3.0,10.0,36.0,36.0,0,19,4.0,1.2413793103448276,0.0
902,902,1,0,12.0,10,6.0,0,10,1117393,0,12.0,18.0,28.0,28.0,1,10,12.0,1.0,0.0
920,465,0,0,8.0,14,13.0,0,0,1117393,14,8.0,21.0,35.0,35.0,0,10,12.0,1.25,0.077016
917,475,0,0,8.0,14,13.0,0,0,1117393,14,8.0,21.0,35.0,35.0,0,10,12.0,1.25,0.077016
992,902,1,0,11.0,18,6.0,0,18,1117400,0,11.0,17.0,35.0,35.0,1,18,11.0,1.0,0.0
982,94,0,0,15.0,12,8.0,0,0,1117400,12,15.0,23.0,35.0,35.0,0,18,11.0,1.0,0.0
959,21,0,0,5.0,10,6.0,0,0,1117402,10,5.0,11.0,21.0,21.0,0,5,13.0,1.0,0.0
970,902,1,0,13.0,5,6.0,0,5,1117402,0,13.0,19.0,24.0,24.0,1,5,13.0,1.1428571428571428,0.0
970,902,1,0,13.0,35,6.0,0,35,1117406,0,13.0,19.0,54.0,54.0,1,35,13.0,1.0,0.0
960,94_71,0,1,5.76,31,8.24,0,0,1117406,31,5.76,14.0,45.0,55.0,0,35,13.0,1.0185185185185186,0.0
936,63_902,1,1,7.12,32,7.88,0,18,1117418,14,7.12,15.0,47.0,57.0,1,32,7.12,1.0,0.031575
936,63_94,0,1,17.0,26,9.0,0,0,1117418,26,17.0,26.0,52.0,62.0,0,32,7.12,1.087719298245614,0.003082
989,902,1,0,23.0,28,6.0,0,28,1117426,0,23.0,29.0,57.0,57.0,1,28,23.0,1.0,0.0
983,67,0,0,22.0,33,11.0,0,0,1117426,33,22.0,33.0,66.0,66.0,0,28,23.0,1.1578947368421053,0.0
980,63,0,0,30.0,31,6.0,0,0,1117426,31,30.0,36.0,67.0,67.0,0,28,23.0,1.1754385964912282,0.000535
949,23_921,0,1,14.36,46,8.64,0,18,1117429,28,14.36,23.0,69.0,79.0,1,51,11.96,1.0,0.023365
941,4_902,1,1,11.96,51,13.04,0,23,1117429,28,11.96,25.0,76.0,86.0,1,51,11.96,1.0886075949367089,0.031389
949,23_22_902,0,2,6.28,53,8.72,0,17,1117429,36,6.28,15.0,68.0,88.0,1,51,11.96,1.1139240506329113,0.022898
963,23_901_902,0,2,4.54,47,17.46,0,30,1117429,17,4.54,22.0,69.0,89.0,1,51,11.96,1.1265822784810127,0.029692
929,23_4_94,0,2,15.8,44,12.2,0,0,1117429,44,15.8,28.0,72.0,92.0,0,51,11.96,1.1645569620253164,0.042665
949,23_921,0,1,14.36,46,8.64,0,18,1117432,28,14.36,23.0,69.0,79.0,1,51,11.96,1.0,0.023365
941,4_902,1,1,11.96,51,13.04,0,23,1117432,28,11.96,25.0,76.0,86.0,1,51,11.96,1.0886075949367089,0.031389
949,23_22_902,0,2,6.28,53,8.72,0,17,1117432,36,6.28,15.0,68.0,88.0,1,51,11.96,1.1139240506329113,0.022898
963,23_901_902,0,2,4.54,47,17.46,0,30,1117432,17,4.54,22.0,69.0,89.0,1,51,11.96,1.1265822784810127,0.029692
929,23_4_94,0,2,15.8,44,12.2,0,0,1117432,44,15.8,28.0,72.0,92.0,0,51,11.96,1.1645569620253164,0.042665
1146,901,1,0,25.0,19,6.0,0,19,1117464,0,25.0,31.0,50.0,50.0,1,19,25.0,1.0,0.110097
1164,2_901,0,1,14.18,22,10.82,0,13,1117464,9,14.18,25.0,47.0,57.0,1,19,25.0,1.14,2.9e-05
1176,6_901,0,1,15.68,23,11.32,0,19,1117464,4,15.68,27.0,50.0,60.0,1,19,25.0,1.2,0.005237
1160,747_901,0,1,15.14,24,11.86,0,18,1117464,6,15.14,27.0,51.0,61.0,1,19,25.0,1.22,0.092443
1183,902_64,1,1,9.88,49,7.12,0,38,1117469,11,9.88,17.0,66.0,76.0,1,49,9.88,1.0,0.018241
1165,902_64_63,0,2,9.88,48,6.12,0,38,1117469,10,9.88,16.0,64.0,84.0,1,49,9.88,1.105263157894737,0.018241
533,3,0,0,13.0,28,11.0,0,0,1117484,28,13.0,24.0,52.0,52.0,0,24,9.02,1.0,0.0
548,902_921,1,1,9.02,24,11.98,0,24,1117484,0,9.02,21.0,45.0,55.0,1,24,9.02,1.0576923076923077,1.5e-05
548,902_121,0,1,17.1,21,6.9,0,5,1117484,16,17.1,24.0,45.0,55.0,1,24,9.02,1.0576923076923077,0.086643
567,698_121,0,1,15.0,24,7.0,0,0,1117484,24,15.0,22.0,46.0,56.0,0,24,9.02,1.0769230769230769,0.009627
546,902,1,0,6.0,4,6.0,0,4,1117485,0,6.0,12.0,16.0,16.0,1,4,6.0,1.0,0.0
536,63,0,0,11.0,3,6.0,0,0,1117485,3,11.0,17.0,20.0,20.0,0,4,6.0,1.25,0.0
542,902_921,1,1,8.02,17,11.98,0,17,1117488,0,8.02,20.0,37.0,47.0,1,17,8.02,1.0,0.0
540,121_87,0,1,19.2,20,2.8,0,0,1117488,20,19.2,22.0,42.0,52.0,0,17,8.02,1.1063829787234043,0.0
542,902_63,0,1,24.28,62,6.72,0,47,1117489,15,24.28,31.0,93.0,103.0,1,68,7.16,1.0,0.017329
534,7_902_63,1,2,7.16,68,10.84,0,33,1117489,35,7.16,18.0,86.0,106.0,1,68,7.16,1.029126213592233,0.012836
604,902,1,0,15.0,15,6.0,0,15,1117498,0,15.0,21.0,36.0,36.0,1,15,15.0,1.0,0.122057
612,21,0,0,14.0,17,8.0,0,0,1117498,17,14.0,22.0,39.0,39.0,0,15,15.0,1.0833333333333333,0.0
611,94,0,0,22.0,8,11.0,0,0,1117498,8,22.0,33.0,41.0,41.0,0,15,15.0,1.1388888888888888,0.308065
593,3_902,0,1,7.24,16,11.76,0,14,1117498,2,7.24,19.0,35.0,45.0,1,15,15.0,1.25,0.109529
628,67_902,0,1,7.24,15,13.76,0,14,1117498,1,7.24,21.0,36.0,46.0,1,15,15.0,1.2777777777777777,0.109529
584,902,0,0,21.0,39,6.0,0,39,1117510,0,21.0,27.0,66.0,66.0,1,41,11.16,1.0,0.033082
568,6_902,1,1,11.16,41,14.84,0,32,1117510,9,11.16,26.0,67.0,77.0,1,41,11.16,1.1666666666666667,0.028837
631,902,1,0,6.0,4,6.0,0,4,1117516,0,6.0,12.0,16.0,16.0,1,4,6.0,1.0,0.0
603,6,0,0,5.0,2,11.0,0,0,1117516,2,5.0,16.0,18.0,18.0,0,4,6.0,1.125,0.0
601,121,0,0,12.0,2,6.0,0,0,1117516,2,12.0,18.0,20.0,20.0,0,4,6.0,1.25,0.0
650,3,0,0,6.0,46,11.0,0,0,1117517,46,6.0,17.0,63.0,63.0,0,41,4.66,1.0,0.01333
666,902_3,1,1,4.66,41,10.34,0,37,1117517,4,4.66,15.0,56.0,66.0,1,41,4.66,1.0476190476190477,3.9e-05
689,94_3,0,1,4.5,38,20.5,0,0,1117517,38,4.5,25.0,63.0,73.0,0,41,4.66,1.1587301587301588,1e-06
677,14_3,0,1,3.5,48,14.5,0,0,1117517,48,3.5,18.0,66.0,76.0,0,41,4.66,1.2063492063492063,0.012836
606,67,0,0,8.0,18,11.0,0,0,1117520,18,8.0,19.0,37.0,37.0,0,20,14.0,1.0,0.0
600,902,1,0,14.0,20,6.0,0,20,1117520,0,14.0,20.0,40.0,40.0,1,20,14.0,1.0810810810810811,0.0
664,921_67_64,0,2,6.2,42,6.8,0,3,1117531,39,6.2,13.0,55.0,75.0,1,43,7.66,1.0,2e-06
640,921_902_64,1,2,7.66,43,13.34,0,27,1117531,16,7.66,21.0,64.0,84.0,1,43,7.66,1.12,0.00035
592,3,0,0,6.0,44,10.0,0,0,1117534,44,6.0,16.0,60.0,60.0,0,41,4.66,1.0,0.0
606,902_3,1,1,4.66,41,11.34,0,37,1117534,4,4.66,16.0,57.0,67.0,1,41,4.66,1.1166666666666667,3.9e-05
629,94_3,0,1,4.5,38,20.5,0,0,1117534,38,4.5,25.0,63.0,73.0,0,41,4.66,1.2166666666666666,1e-06
683,902,1,0,8.0,35,6.0,0,35,1117544,0,8.0,14.0,49.0,49.0,1,35,8.0,1.0,0.040773
696,71_902,0,1,5.94,36,6.06,0,35,1117544,1,5.94,12.0,48.0,58.0,1,35,8.0,1.183673469387755,0.036481
667,67,0,0,10.0,18,11.0,0,0,1117545,18,10.0,21.0,39.0,39.0,0,16,20.0,1.0,0.025639
690,902,1,0,20.0,16,6.0,0,16,1117545,0,20.0,26.0,42.0,42.0,1,16,20.0,1.0769230769230769,0.088021
667,67_902,0,1,9.5,20,11.5,0,11,1117545,9,9.5,21.0,41.0,51.0,1,16,20.0,1.3076923076923077,0.036481
707,902,1,0,12.0,18,6.0,0,18,1117551,0,12.0,18.0,36.0,36.0,1,18,12.0,1.0,0.086632
679,21_902,0,1,10.96,19,10.04,0,16,1117551,3,10.96,21.0,40.0,50.0,1,18,12.0,1.3888888888888888,0.062612
635,3,0,0,8.0,29,11.0,0,0,1117554,29,8.0,19.0,48.0,48.0,0,31,11.24,1.0,0.0
641,921_902,1,1,11.24,31,7.76,0,31,1117554,0,11.24,19.0,50.0,60.0,1,31,11.24,1.25,0.0
707,63,0,0,22.0,32,6.0,0,0,1117559,32,22.0,28.0,60.0,60.0,0,27,17.72,1.0,0.000678
737,63_902,1,1,17.72,27,9.28,0,20,1117559,7,17.72,27.0,54.0,64.0,1,27,17.72,1.0666666666666667,0.002021
735,70_902,0,1,15.12,27,13.88,0,18,1117559,9,15.12,29.0,56.0,66.0,1,27,17.72,1.1,0.033007
756,902,1,0,9.0,7,6.0,0,7,1117563,0,9.0,15.0,22.0,22.0,1,7,9.0,1.0,0.0
728,698,0,0,3.0,9,13.0,0,0,1117563,9,3.0,16.0,25.0,25.0,0,7,9.0,1.1363636363636365,0.0
731,70_902,1,1,3.12,30,13.88,0,14,1117566,16,3.12,17.0,47.0,57.0,1,30,3.12,1.0,1.8e-05
728,63_902,0,1,10.72,30,9.28,0,16,1117566,14,10.72,20.0,50.0,60.0,1,30,3.12,1.0526315789473684,0.0
691,23_901,0,1,7.34,26,14.66,0,8,1117567,18,7.34,22.0,48.0,58.0,1,30,8.68,1.0,0.0
730,6_2,0,1,13.24,24,12.76,0,0,1117567,24,13.24,26.0,50.0,60.0,0,30,8.68,1.0344827586206897,3e-06
700,6_902,1,1,8.68,30,13.32,0,6,1117567,24,8.68,22.0,52.0,62.0,1,30,8.68,1.0689655172413792,0.001544
707,23_21_22,0,2,2.72,35,11.28,0,0,1117567,35,2.72,14.0,49.0,69.0,0,30,8.68,1.1896551724137931,1e-06
729,63_902,0,1,19.72,20,9.28,0,16,1117570,4,19.72,29.0,49.0,59.0,1,22,21.12,1.0,0.005887
714,71_902,0,1,21.18,16,14.82,0,10,1117570,6,21.18,36.0,52.0,62.0,1,22,21.12,1.0508474576271187,0.000327
724,64_902,1,1,21.12,22,10.88,0,14,1117570,8,21.12,32.0,54.0,64.0,1,22,21.12,1.0847457627118644,0.00351
748,902,1,0,14.0,15,6.0,0,15,1117575,0,14.0,20.0,35.0,35.0,1,15,14.0,1.0,0.198039
736,902_6,0,1,2.82,18,6.18,0,13,1117575,5,2.82,9.0,27.0,37.0,1,15,14.0,1.0571428571428572,0.007614
724,902_122,0,1,1.48,21,6.52,0,18,1117575,3,1.48,8.0,29.0,39.0,1,15,14.0,1.1142857142857143,0.126021
772,902_121,0,1,6.34,15,7.66,0,13,1117575,2,6.34,14.0,29.0,39.0,1,15,14.0,1.1142857142857143,0.153893
720,902,1,0,5.0,7,6.0,0,7,1117577,0,5.0,11.0,18.0,18.0,1,7,5.0,1.0,0.0
743,2,0,0,15.0,6,5.0,0,0,1117577,6,15.0,20.0,26.0,26.0,0,7,5.0,1.4444444444444444,0.0
718,121,0,0,15.0,5,6.0,0,0,1117577,5,15.0,21.0,26.0,26.0,0,7,5.0,1.4444444444444444,0.0
741,902,1,0,7.0,21,6.0,0,21,1117583,0,7.0,13.0,34.0,34.0,1,21,7.0,1.0,0.069315
737,63_902,0,1,6.98,25,6.02,0,23,1117583,2,6.98,13.0,38.0,48.0,1,21,7.0,1.411764705882353,0.043491
730,74_901,0,1,4.4,28,9.6,0,20,1117584,8,4.4,14.0,42.0,52.0,1,35,4.5,1.0,2e-06
745,87_902,1,1,4.5,35,14.5,0,22,1117584,13,4.5,19.0,54.0,64.0,1,35,4.5,1.2307692307692308,0.0
727,902,1,0,4.0,20,6.0,6,20,1117585,0,10.0,16.0,36.0,36.0,1,20,10.0,1.0,0.0
744,94,0,0,3.0,19,11.0,4,0,1117585,19,7.0,18.0,37.0,37.0,0,20,10.0,1.0277777777777777,0.077016
743,21_94,0,1,13.84,15,8.16,3,0,1117585,15,16.84,25.0,40.0,50.0,0,20,10.0,1.3888888888888888,0.077016
722,902,1,0,8.0,27,6.0,0,27,1117590,0,8.0,14.0,41.0,41.0,1,27,8.0,1.0,0.0
741,21_94,0,1,8.44,20,11.56,0,0,1117590,20,8.44,20.0,40.0,50.0,0,27,8.0,1.2195121951219512,0.0
801,902,1,0,5.0,3,6.0,0,3,1117593,0,5.0,11.0,14.0,14.0,1,3,5.0,1.0,0.333738
777,901,0,0,5.0,3,6.0,0,3,1117593,0,5.0,11.0,14.0,14.0,1,3,5.0,1.0,0.333738
785,14,0,0,2.0,6,8.0,0,0,1117593,6,2.0,10.0,16.0,16.0,0,3,5.0,1.1428571428571428,0.173231
784,94,0,0,2.0,6,11.0,0,0,1117593,6,2.0,13.0,19.0,19.0,0,3,5.0,1.3571428571428572,0.173231
809,902_87,0,1,8.5,26,6.5,0,10,1117598,16,8.5,15.0,41.0,51.0,1,28,10.02,1.0,0.052332
807,121_87,0,1,12.56,26,4.44,0,0,1117598,26,12.56,17.0,43.0,53.0,0,28,10.02,1.0392156862745099,0.089363
794,902_921,1,1,10.02,28,12.98,0,28,1117598,0,10.02,23.0,51.0,61.0,1,28,10.02,1.196078431372549,0.002708
805,122_3_87,0,2,8.8,27,9.2,0,0,1117598,27,8.8,18.0,45.0,65.0,0,28,10.02,1.2745098039215685,0.041973
795,122_121_87,0,2,8.0,25,12.0,0,0,1117598,25,8.0,20.0,45.0,65.0,0,28,10.02,1.2745098039215685,0.076809
789,902,1,0,8.0,21,6.0,0,21,1117602,0,8.0,14.0,35.0,35.0,1,21,8.0,1.0,0.069315
787,63,0,0,3.0,29,6.0,0,0,1117602,29,3.0,9.0,38.0,38.0,0,21,8.0,1.0857142857142856,1.3e-05
778,67,0,0,4.0,30,11.0,0,0,1117602,30,4.0,15.0,45.0,45.0,0,21,8.0,1.2857142857142858,7e-06
787,63_902,0,1,6.96,21,9.04,0,21,1117602,0,6.96,16.0,37.0,47.0,1,21,8.0,1.3428571428571427,0.088952
784,902,1,0,12.0,14,6.0,0,14,1117653,0,12.0,18.0,32.0,32.0,1,14,12.0,1.0,0.012206
784,67,0,0,9.0,16,11.0,0,0,1117653,16,9.0,20.0,36.0,36.0,0,14,12.0,1.125,0.002081
799,902_3,0,1,3.98,13,10.02,0,6,1117653,7,3.98,14.0,27.0,37.0,1,14,12.0,1.15625,0.109831
783,3,0,0,16.0,16,11.0,0,0,1117653,16,16.0,27.0,43.0,43.0,0,14,12.0,1.34375,0.000189
788,902,1,0,2.0,3,6.0,0,3,1117656,0,2.0,8.0,11.0,11.0,1,3,2.0,1.0,0.0
781,63,0,0,6.0,4,6.0,0,0,1117656,4,6.0,12.0,16.0,16.0,0,3,2.0,1.4545454545454546,0.0
848,923_902,1,1,10.96,44,13.04,0,44,1117664,0,10.96,24.0,68.0,78.0,1,44,10.96,1.0,0.055026
827,923_18_902,0,2,10.56,41,7.44,0,37,1117664,4,10.56,18.0,59.0,79.0,1,44,10.96,1.0128205128205128,0.057301
838,923_4_902,0,2,12.84,43,7.16,0,37,1117664,6,12.84,20.0,63.0,83.0,1,44,10.96,1.064102564102564,0.055026
828,7_902,0,1,9.6,45,18.4,0,21,1117664,24,9.6,28.0,73.0,83.0,1,44,10.96,1.064102564102564,0.000935
800,902,1,0,7.0,4,6.0,0,4,1117665,0,7.0,13.0,17.0,17.0,1,4,7.0,1.0,0.0
823,67,0,0,3.0,7,10.0,0,0,1117665,7,3.0,13.0,20.0,20.0,0,4,7.0,1.1764705882352942,0.274565
787,3,0,0,3.0,7,10.0,0,0,1117665,7,3.0,13.0,20.0,20.0,0,4,7.0,1.1764705882352942,0.274565
805,62,0,0,3.0,7,11.0,0,0,1117665,7,3.0,14.0,21.0,21.0,0,4,7.0,1.2352941176470589,0.274565
841,902,1,0,15.0,19,6.0,0,19,1117668,0,15.0,21.0,40.0,40.0,1,19,15.0,1.0,0.077016
840,121_902,0,1,15.56,21,4.44,0,19,1117668,2,15.56,20.0,41.0,51.0,1,19,15.0,1.275,0.06298
837,902,1,0,6.0,13,6.0,0,13,1117670,0,6.0,12.0,25.0,25.0,1,13,6.0,1.0,0.0
842,67,0,0,4.0,16,11.0,0,0,1117670,16,4.0,15.0,31.0,31.0,0,13,6.0,1.24,0.0
846,902_3,0,1,8.66,39,12.34,0,33,1117672,6,8.66,21.0,60.0,70.0,1,39,12.66,1.0,0.042254
874,94_68,0,1,16.76,36,9.24,0,0,1117672,36,16.76,26.0,62.0,72.0,0,39,12.66,1.0285714285714285,0.0
873,902_62,1,1,12.66,39,15.34,0,32,1117672,7,12.66,28.0,67.0,77.0,1,39,12.66,1.1,0.043944
861,902_3_62,0,2,8.66,40,9.34,0,33,1117672,7,8.66,18.0,58.0,78.0,1,39,12.66,1.1142857142857143,0.042254
841,902,1,0,6.0,12,6.0,0,12,1117682,0,6.0,12.0,24.0,24.0,1,12,6.0,1.0,0.0
860,6,0,0,4.0,20,10.0,0,0,1117682,20,4.0,14.0,34.0,34.0,0,12,6.0,1.4166666666666667,0.0
850,121_698,0,1,11.56,10,3.44,0,0,1117682,10,11.56,15.0,25.0,35.0,0,12,6.0,1.4583333333333333,0.0
848,902,1,0,9.0,11,6.0,0,11,1117685,0,9.0,15.0,26.0,26.0,1,11,9.0,1.0,0.0
850,67,0,0,14.0,12,11.0,0,0,1117685,12,14.0,25.0,37.0,37.0,0,11,9.0,1.4230769230769231,0.0
909,902,1,0,10.0,6,6.0,0,6,1117697,0,10.0,16.0,22.0,22.0,1,6,10.0,1.0,0.0
904,121,0,0,22.0,5,2.0,0,0,1117697,5,22.0,24.0,29.0,29.0,0,6,10.0,1.3181818181818181,0.102688
899,123,0,0,21.0,4,5.0,0,0,1117697,4,21.0,26.0,30.0,30.0,0,6,10.0,1.3636363636363635,0.046029
909,902,1,0,5.0,23,6.0,0,23,1117701,0,5.0,11.0,34.0,34.0,1,23,5.0,1.0,0.0
923,21_94,0,1,14.48,16,5.52,0,0,1117701,16,14.48,20.0,36.0,46.0,0,23,5.0,1.3529411764705883,0.0
931,902,1,0,21.0,13,6.0,0,13,1117702,0,21.0,27.0,40.0,40.0,1,13,21.0,1.0,0.263685
908,123_902,0,1,8.4,19,5.6,0,15,1117702,4,8.4,14.0,33.0,43.0,1,13,21.0,1.075,0.156301
905,122_902,0,1,8.4,22,5.6,0,15,1117702,7,8.4,14.0,36.0,46.0,1,13,21.0,1.15,0.003429
932,6_902,0,1,9.16,17,12.84,0,11,1117702,6,9.16,22.0,39.0,49.0,1,13,21.0,1.225,0.058399
931,3_902,0,1,9.94,20,10.06,0,15,1117702,5,9.94,20.0,40.0,50.0,1,13,21.0,1.25,0.124341
912,902,1,0,13.0,12,6.0,0,12,1117711,0,13.0,19.0,31.0,31.0,1,12,13.0,1.0,0.115524
939,21_902,0,1,11.7,13,9.3,0,12,1117711,1,11.7,21.0,34.0,44.0,1,12,13.0,1.4193548387096775,0.077016
899,21,0,0,22.0,15,8.0,0,0,1117711,15,22.0,30.0,45.0,45.0,0,12,13.0,1.4516129032258065,0.0
902,902,1,0,13.0,3,6.0,0,3,1117713,0,13.0,19.0,22.0,22.0,1,3,13.0,1.0,0.0
912,21,0,0,18.0,4,8.0,0,0,1117713,4,18.0,26.0,30.0,30.0,0,3,13.0,1.3636363636363635,0.0
899,902,1,0,8.0,9,6.0,0,9,1117714,0,8.0,14.0,23.0,23.0,1,9,8.0,1.0,0.0
901,67,0,0,4.0,12,11.0,0,0,1117714,12,4.0,15.0,27.0,27.0,0,9,8.0,1.173913043478261,0.0
