,Model71,Model77,Model89,Model104,Model116
13199,1.1353690044724275e-21,4.1320406297951084e-12,0.24766170978546143,0.8261602520942688,0.999423623085022
13209,0.9999879598617554,0.9999998807907104,0.8545560836791992,0.9509093761444092,0.997170627117157
13212,0.36223652958869934,3.6663659557234496e-06,1.7785281710910872e-12,0.4445165991783142,0.9384641051292419
13215,0.48856326937675476,0.18238404393196106,2.046308544834119e-08,0.5587471127510071,0.046149272471666336
13219,6.659457311091561e-15,0.000577455444727093,0.09902921319007874,0.06170612946152687,5.0055323299602605e-06
13225,0.006709895562380552,0.9996190071105957,0.5214028358459473,0.8804773688316345,5.629371116810944e-06
13228,0.9945592284202576,0.9912605881690979,0.7475093007087708,1.0,0.9999897480010986
13238,0.9999277591705322,1.0,0.550147533416748,0.9402078986167908,0.9990848302841187
13239,0.9992959499359131,1.0,1.0,1.0,1.0
13245,0.0027814251370728016,2.3656176040276478e-07,1.1788134770540637e-06,9.590581839802326e-07,0.0017473615007475019
13252,0.9999077320098877,1.0,1.0,1.0,1.0
13253,0.9730241894721985,0.0003730279568117112,0.027927502989768982,0.0033114952966570854,0.007837323471903801
13257,0.9949561953544617,0.9998855590820312,0.9800294041633606,1.0,3.5540995213523274e-06
13267,3.1070387213092333e-24,2.7004209745811066e-16,8.59643997289496e-15,8.851656275510322e-06,1.0664022833187237e-12
13268,0.9999814033508301,0.0007493603625334799,9.396770861425097e-11,0.9999982118606567,1.0
13274,0.999969482421875,1.0,1.0,1.0,0.9986850619316101
13277,1.6956816491583391e-28,1.9646105217912407e-13,2.1563058324749482e-26,8.800377121891076e-20,1.3759263728374549e-09
13283,5.937439752124838e-20,1.7797797680074723e-09,0.019204262644052505,4.218335581272988e-17,5.4364332754630595e-05
13288,0.00023617497936356813,0.00019101832003798336,0.7541598081588745,0.00012617160973604769,0.08370386064052582
13292,1.0,0.9999979734420776,0.9978747367858887,1.0,0.9999949932098389
13295,1.0,1.0,0.8250718712806702,1.0,0.8595069050788879
13296,3.4725625153164685e-10,1.5394940530710777e-11,3.291492612333968e-05,0.006029477342963219,8.68897753747433e-09
13305,0.9999911785125732,0.9999982118606567,1.1624619612132107e-36,1.0,5.486744340187434e-38
13314,0.10626868903636932,1.0,0.08228544145822525,0.9994444251060486,1.0
13325,2.748305121258454e-07,5.407324032979943e-10,2.5878028608872228e-08,3.7011028553024516e-07,9.864317140895196e-10
13327,1.5983607227099128e-05,3.791657959828498e-12,0.27132147550582886,3.1729175020700495e-07,3.829941164212869e-08
13332,1.4928259384889759e-34,1.4343894792095448e-14,0.038351308554410934,2.690161124974111e-07,1.719558753165984e-07
13339,1.0451171874592546e-06,1.1513789104355965e-06,1.2570879497672115e-15,1.4649523905063688e-07,7.130770689261969e-17
13343,1.0,1.0,0.9999997615814209,1.0,1.0
13349,6.728882726747543e-05,3.4216373023809865e-05,0.00011778569751186296,0.00019366247579455376,0.04899374395608902
13354,1.0,1.0,1.0,1.0,1.0
13375,0.016275063157081604,0.010049711912870407,0.47934690117836,0.19800855219364166,0.08145380020141602
13385,0.00138507888186723,1.786944281434444e-08,7.821100538041303e-12,0.9997041821479797,1.7812499208957888e-06
13462,2.3326913733967558e-08,2.365996010222915e-10,1.0,1.0,1.0
13483,0.7799630761146545,0.9909905195236206,0.5046443343162537,0.8183841109275818,0.98841792345047
13500,0.8957990407943726,0.0007952448213472962,0.9413542151451111,0.8615214824676514,0.8003684878349304
13515,0.9999978542327881,1.0,0.9999966621398926,1.0,0.9999986886978149
13518,0.0012865816242992878,0.007649177685379982,0.29152828454971313,0.2745610773563385,1.379877267027041e-05
13522,0.25979018211364746,0.9999879598617554,0.8670240640640259,0.7905363440513611,0.14552433788776398
13528,8.960741762313595e-13,9.395111192134209e-06,0.06819020956754684,9.210171514340004e-11,0.005227668676525354
13530,6.404094892786816e-05,5.148326209791776e-08,0.009887615218758583,5.985029929433949e-05,0.06058444827795029
13532,1.031282792496313e-08,2.6025472887880596e-09,8.784159177821493e-09,0.0002150726068066433,1.1435532542236615e-05
13540,0.0007505857502110302,0.015402032993733883,0.9743764996528625,0.6255092024803162,7.242927591022408e-09
13556,0.003031820524483919,0.0007489795098081231,0.25045299530029297,0.028449365869164467,0.0005116601241752505
13567,0.7202394008636475,0.9998331069946289,0.8464292287826538,0.9379071593284607,0.9781347513198853
13586,5.196156838138677e-10,7.284194677558559e-14,0.0011162859154865146,1.7778194281309334e-12,0.0026949674356728792
13589,1.2421595967504789e-20,1.1267816013571519e-08,1.772204345079631e-14,0.8485457897186279,2.8019282383097595e-15
13590,0.013650157488882542,0.008013683371245861,0.26477766036987305,0.00047525798436254263,0.010619184002280235
13627,1.0,0.9999997615814209,0.999997615814209,1.0,0.9978023171424866
13630,1.195738619230724e-08,2.5771104000815725e-11,3.3120252010800447e-14,6.074632025264367e-18,3.8103729698389655e-14
13634,1.0,9.297501813289906e-19,7.776010609978243e-17,2.4401326299994253e-05,5.327400846855124e-14
13636,0.9999960660934448,1.0,0.9781925678253174,1.0,0.6252038478851318
13637,0.0006047039059922099,0.00021190375264268368,0.026334695518016815,0.6392850875854492,0.040396496653556824
13638,0.9995390176773071,1.1329251462046665e-20,4.1655819924672656e-32,0.9996337890625,3.693921569823943e-33
13644,0.9982492923736572,1.0,1.0,1.0,1.0
13653,1.1021777027053759e-05,0.06511291861534119,3.664572447805126e-19,3.8933445466682315e-05,6.5832387284581184e-12
13669,0.9999808073043823,1.0,0.9970677495002747,1.0,0.9998677968978882
13677,0.022163309156894684,0.00014793689479120076,4.233603245751283e-09,0.007139604073017836,4.542635798771011e-12
13683,5.390620727574458e-10,1.2732813559068745e-07,1.5161729412792963e-26,0.00048208379303105175,1.439802866775447e-14
13684,0.008719046600162983,0.009914456866681576,0.45940887928009033,0.40753373503685,0.10833588987588882
13696,2.9963386623421684e-05,0.0005734203732572496,7.73307551327207e-09,0.0005908343009650707,3.044063490165172e-08
13699,2.5997383943230597e-21,8.144554314456344e-18,0.9768044352531433,4.145774141761649e-07,1.425684648178778e-23
13728,1.0,1.0,1.0,1.0,1.0
13738,2.361269224593343e-08,2.624494233050001e-10,1.6106986577835158e-10,2.8923236641276162e-06,2.3143247952896508e-17
13743,0.00010071592259919271,6.605598771962373e-13,0.5463316440582275,0.011080062948167324,9.839634174113598e-08
13746,5.412162078634146e-14,2.4004498300200794e-07,0.050954632461071014,6.028496954968432e-06,0.01710742712020874
13802,1.0,1.0,0.9997286200523376,1.0,1.0
13812,8.760754610648291e-08,3.10958619964552e-10,7.74001435860372e-12,6.370831329149951e-07,1.6352217702738508e-13
13815,9.629946725908667e-05,9.196755366848349e-27,0.0010000580223277211,0.01036084908992052,1.509636327057251e-08
13822,0.0022832637187093496,0.003553386777639389,0.4147370457649231,4.3292601503708283e-07,0.11563608795404434
13823,0.9723963737487793,0.9999792575836182,0.8220310211181641,0.999693751335144,0.9999567270278931
13860,1.0,1.0,0.9996874332427979,1.0,1.0
13865,0.9999946355819702,1.0,1.0,1.0,0.9999831914901733
13878,0.9993937015533447,0.9998865127563477,1.0,1.0,0.9988413453102112
13884,0.999998927116394,0.9978721141815186,0.9999853372573853,1.0,0.9917412996292114
13889,0.9999560117721558,1.0,1.0,1.0,0.9999998807907104
13892,1.0,1.0,1.0,1.0,0.8705338835716248
13896,0.9961434602737427,0.9998871088027954,0.01656259596347809,0.9998946189880371,0.8400930762290955
13977,0.007963843643665314,0.9998732805252075,0.7084662914276123,0.4494524300098419,0.36008593440055847
13980,9.374626097269356e-05,2.1559612832788844e-06,2.2389039600057004e-07,0.3011991083621979,0.026820797473192215
13984,1.961297877578483e-12,3.591615572727286e-16,5.428272306477744e-13,0.2420109212398529,1.1366748688124151e-11
13986,0.0011685743229463696,4.331252023703769e-11,0.0004837335436604917,0.9698567390441895,0.002956944052129984
13996,6.029044451183463e-12,0.9999463558197021,0.17755331099033356,0.9999798536300659,0.9937323927879333
14001,4.822987599184864e-25,1.2130416435869248e-14,0.883487343788147,0.9999327659606934,0.9754618406295776
14008,1.1093240573245566e-05,5.278793196339393e-06,0.5208360552787781,0.411243736743927,0.00016786661581136286
14011,6.547562065861712e-07,0.21995384991168976,0.23684674501419067,0.851227879524231,0.2247294783592224
14012,0.9998077750205994,1.0,0.6127451658248901,0.879550039768219,0.78671795129776
14016,0.13761016726493835,2.1127589207026176e-05,0.32048308849334717,0.03610583394765854,4.227099559273029e-09
14017,0.9999998807907104,1.0,0.6854346394538879,0.9998571872711182,1.0
14049,4.241447641106788e-06,1.67889382951536e-11,0.41459277272224426,1.1957207846080564e-07,2.65140497504035e-05
14054,1.0,0.9999920129776001,1.0,1.0,0.9999023675918579
14101,4.4531871246089594e-11,7.455564519974565e-15,5.6227745719323305e-31,4.562043045552855e-07,1.3556241714007051e-19
14111,2.6194897362330494e-09,3.9581328792337445e-07,2.492514283858327e-07,5.432556281448342e-05,0.051479317247867584
14114,5.542871761576862e-08,0.0015419216360896826,0.008192596957087517,6.521011073346017e-06,2.788684412280418e-07
14117,0.9999998807907104,1.0,1.0,1.0,1.0
14173,7.378416728432329e-28,0.0004239675763528794,1.3864819015108054e-10,0.9934672713279724,1.20744998139229e-38
14182,0.023570634424686432,1.2722861653102768e-09,2.113326071093783e-25,2.0727854632696108e-07,3.526011079259866e-28
14183,0.99968421459198,1.0,1.0,1.0,0.9999991655349731
14186,1.0,1.0,0.9951245188713074,1.0,1.0
14205,0.9909656047821045,1.0,0.999969482421875,1.0,1.0
14212,0.0016548549756407738,0.9603202939033508,0.9996927976608276,0.9999510049819946,0.7934691309928894
14221,0.999981164932251,1.0,0.9999802112579346,1.0,1.0
14222,0.9963169097900391,1.0,1.0,1.0,1.0
14224,1.0,1.0,0.9999861717224121,1.0,0.9921054840087891
14228,0.9998078942298889,1.0,0.5747089385986328,0.9216326475143433,1.0
14232,0.9930198788642883,1.0,0.999992847442627,1.0,0.9999518394470215
14241,1.0,2.508039358417591e-07,0.8710466027259827,0.9999730587005615,1.1892677321156953e-05
14246,0.6601082682609558,0.9974440336227417,0.9207618236541748,1.0,0.9985085129737854
14247,2.693235456484677e-27,0.9999953508377075,0.9877852201461792,0.9906243681907654,1.0
14250,1.0,0.9972956776618958,0.5642814040184021,0.9998811483383179,5.51652146896231e-06
14254,0.9906384944915771,1.0,0.971561849117279,0.9854846596717834,0.9981434345245361
14255,7.138482033042237e-06,0.0014819157076999545,0.0016421542968600988,0.17208954691886902,4.261885067080584e-07
14272,0.998831570148468,0.9997393488883972,0.4553592801094055,0.9999829530715942,0.9864570498466492
14283,1.5177863133430947e-05,0.0001541772944619879,0.00029146423912607133,0.00016223984130192548,0.0005731603014282882
14294,0.9948432445526123,1.0,0.9898887276649475,0.9999891519546509,0.9815945625305176
14303,0.9994320273399353,3.3270250585931763e-25,0.8571258783340454,0.999916672706604,0.9255088567733765
14314,8.972216346125878e-17,4.137221257789303e-16,1.3111491625750205e-06,4.5202348701423034e-05,0.00015308463480323553
14315,6.459651194745675e-05,9.87678618002974e-07,1.4237344657885842e-05,0.1761404275894165,0.0011619450524449348
14323,3.3027712835431234e-25,1.698610091760337e-33,1.7695193921252184e-10,3.1696908010629687e-13,8.625436519540952e-13
14325,0.9943588376045227,1.0,5.915259033246199e-21,0.9999998807907104,0.994002640247345
14328,6.482111397122792e-13,1.572512488568306e-23,6.661970246568671e-07,0.266229510307312,2.3781053081622927e-12
14329,3.0901115183319013e-17,6.771743166211763e-10,0.7935777306556702,0.8311017751693726,0.9874594211578369
14335,0.9999996423721313,1.0,0.9999955892562866,1.0,0.9999737739562988
14338,0.00022991540026850998,1.1247754949650357e-09,0.00010130657028639689,0.4091879427433014,0.22782748937606812
14339,1.0,1.0,0.9999984502792358,1.0,0.9999797344207764
14340,2.746808899373611e-17,3.2178507905142317e-13,7.105186973152056e-26,0.01826498471200466,1.6937008762478933e-16
14347,0.9996387958526611,0.9847933650016785,0.00022380395967047662,0.22547230124473572,0.9896172285079956
14351,4.817687567992834e-06,9.94657398223353e-07,8.320936331074336e-07,0.03867163509130478,4.069946498930221e-06
14366,0.9999755620956421,0.9999994039535522,0.898060142993927,1.0,0.999914288520813
14376,2.458027964834321e-25,2.466329362960096e-07,0.16804300248622894,3.0154064916132484e-06,0.0008291039848700166
14385,0.9967710375785828,0.9999263286590576,0.999991774559021,1.0,1.0
14388,0.005199791397899389,3.5048992685915437e-07,0.9424445033073425,0.5784607529640198,0.0022478385362774134
14392,8.79098038808479e-09,1.0084118869796432e-12,4.746380568576569e-07,1.3441286278448317e-11,1.7245463368453784e-07
14399,1.4150552951619488e-10,4.420384197567628e-12,0.000511928170453757,0.0007742410525679588,0.0002783664967864752
14428,0.9935832619667053,0.999864935874939,0.5269463658332825,0.9999997615814209,0.9999122619628906
14565,0.14586584270000458,2.7165509425275403e-11,0.0011396277695894241,3.4185523335727996e-12,0.0009262965759262443
14568,1.9942758910929115e-07,1.2071066066710046e-06,0.21194203197956085,0.0004522242525126785,0.0006955515127629042
14599,0.00221984158270061,0.09677496552467346,0.3712075352668762,0.07291137427091599,0.0004795277491211891
14601,1.1122871512725396e-08,2.244825918751303e-05,0.00024839630350470543,0.015085915103554726,0.13897067308425903
14607,1.416526636469629e-18,6.961127496651898e-07,5.162500427147165e-10,9.188704019891247e-09,0.0052123419009149075
14618,1.0260791686916084e-16,7.178507566152348e-09,7.117515364791268e-15,2.6916078255112552e-08,1.7877826042903505e-27
14621,4.035255664949085e-29,1.2197880123963e-30,1.037408874082768e-11,1.22472209240429e-13,0.0
14626,1.2519068378260366e-20,3.2992236182801635e-23,0.004610699135810137,3.4863347764257924e-09,2.0807259788502582e-20
14681,0.0004914337187074125,1.7681852426676414e-08,0.9638911485671997,5.161233275430277e-05,2.721820512030515e-11
14683,8.679122783848459e-20,1.367865088130604e-23,3.1983889972939496e-15,4.299987449440934e-12,2.174073143734745e-10
14721,1.3380433046272788e-11,1.664382942578868e-08,0.002587034134194255,4.586818704410689e-06,1.5500052086281357e-07
14725,8.070162584772334e-05,5.082094745034738e-10,1.0,1.0,1.0
14729,3.369817846987644e-08,4.320670069554028e-13,2.6833088702382657e-12,4.317811441723052e-09,2.3007178787868743e-23
14732,1.3503884588317305e-07,1.9949873350522118e-11,6.742409459548071e-05,0.0013167922152206302,3.844008062969806e-07
14733,5.040790267835105e-12,9.516761254770356e-17,4.600274222427321e-14,2.6106461437080952e-09,2.5270956229118862e-30
14735,0.9999845027923584,1.0,0.2701098322868347,0.8883140683174133,0.9939486980438232
14738,0.9999996423721313,1.0,0.1307317167520523,0.00230229739099741,0.028723595663905144
14739,0.1762409210205078,4.3975262087769806e-05,0.0036470540799200535,0.16738328337669373,3.406445830478333e-05
14766,1.926330176703804e-30,0.001044129254296422,2.5609449494368164e-07,9.441598436236986e-14,4.566845491181526e-13
14767,2.080235636525707e-11,0.0005166141781955957,4.1144176066154614e-07,0.001553656067699194,4.964423707910502e-18
14816,1.0,0.9999758005142212,0.9475177526473999,1.0,0.9999997615814209
14817,2.7004433411637052e-11,1.7004040397949893e-09,0.09094229340553284,0.03327871114015579,0.17858624458312988
14818,0.0005199348670430481,2.1477022471572127e-07,1.0169079798063099e-13,0.0018635224550962448,0.23277434706687927
14842,8.511028681823518e-08,0.9999815225601196,3.3045810012011234e-13,0.7026106119155884,1.1063203304850777e-12
14890,0.0001367584482068196,1.2153495440939133e-12,0.28707486391067505,6.215373712834774e-16,0.001228318433277309
14895,0.9992651343345642,0.9999998807907104,0.9997214674949646,0.999998927116394,0.9999998807907104
14938,2.0624310797932658e-41,2.5140540989182815e-25,3.9460013659121894e-24,1.6737492387619568e-06,2.5419554142852182e-42
14948,0.00013427254452835768,1.1993461157544516e-06,0.0006750421016477048,1.7149255973625266e-11,4.1710796949701034e-07
14959,0.008332050405442715,3.97646493510706e-09,0.00019852048717439175,0.033990662544965744,7.70167462178506e-05
14961,1.1190062103489793e-17,3.781814915209108e-15,0.00026932451874017715,0.007652573753148317,5.9124412032929285e-09
14973,3.462623521244268e-09,0.9351152777671814,0.9998694658279419,0.9999966621398926,0.9999934434890747
14999,0.9998639822006226,1.0,0.9995543360710144,0.9999998807907104,0.9999369382858276
15000,1.0,1.0,0.9995211362838745,0.0011654016561806202,0.9995044469833374
15001,1.0,1.0,0.9999103546142578,1.0,0.9992300271987915
15007,8.348643304456616e-11,2.889363531721756e-05,6.426302545659013e-11,1.4046524711841394e-16,9.286378888084812e-10
15008,8.348643304456616e-11,2.889363531721756e-05,6.426302545659013e-11,1.4046524711841394e-16,9.286378888084812e-10
15045,0.9999909400939941,1.0,0.9996668100357056,1.0,0.996594250202179
15162,6.830662641732488e-06,1.2315134654272697e-06,1.879965516593529e-09,0.0756724625825882,8.060882464633323e-06
15214,1.244881982240123e-21,1.2799644940111056e-18,8.243855251222065e-12,3.2372116098855486e-09,1.5857958715059794e-06
15241,0.45247316360473633,7.217823849714478e-07,7.003445601228009e-10,0.009562013670802116,2.558479366143729e-07
15291,2.587265726106125e-06,4.896196514891926e-06,0.11106427758932114,0.02017381228506565,8.660413004690781e-05
15308,0.00011057067604269832,0.001865132013335824,9.213237462986464e-24,1.1343963962628933e-11,5.198846242393529e-09
15331,1.670904387074401e-11,2.5494386116098333e-11,0.020948315039277077,0.023429609835147858,4.0796886624294227e-16
15348,0.0011863698018714786,0.0029652102384716272,0.5565524697303772,0.02145823836326599,0.0018175512086600065
